dataset,test_set,language_pair,pair_index,system_a,system_b,metric,population_size_M,true_effect,human_threshold_L_h,human_threshold_status,human_lower_power,human_upper_power,metric_threshold_L_k,metric_threshold_status,metric_lower_power,metric_upper_power,annotations_saved,num_trials,alpha,target_power
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,COMETKiwi-src:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,96.0,brentq,0.145,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,Cross-QE-src:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,103.0,brentq,0.151,1.0,-4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,HWTSC-TLM-src:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,99.0,brentq,0.165,1.0,0.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,HWTSC-Teacher-Sim-src:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,96.0,brentq,0.198,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,KG-BERTScore-src:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,97.0,brentq,0.194,1.0,2.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,MATESE-QE-src:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,98.0,brentq,0.133,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,MATESE-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,98.0,brentq,0.113,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,MEE-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,99.0,brentq,0.2,1.0,0.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,MEE2-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,97.0,brentq,0.201,1.0,2.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,MEE4-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,96.0,brentq,0.192,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,MS-COMET-22-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,99.0,brentq,0.114,1.0,0.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,MS-COMET-QE-22-src:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,99.0,brentq,0.138,1.0,0.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,REUSE-src:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,98.0,brentq,0.169,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,SEScore-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,94.0,brentq,0.141,1.0,5.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,UniTE-ref-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,94.0,brentq,0.181,1.0,5.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,UniTE-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,93.0,brentq,0.181,1.0,6.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,UniTE-src-src:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,99.0,brentq,0.181,1.0,0.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,YiSi-1-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,100.0,brentq,0.187,1.0,-1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,chrF-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,96.0,brentq,0.199,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,f101spBLEU-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,96.0,brentq,0.195,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,f200spBLEU-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,98.0,brentq,0.203,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,metricx_xl_DA_2019-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,87.0,brentq,0.146,1.0,12.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,metricx_xl_MQM_2020-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,93.0,brentq,0.135,1.0,6.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,metricx_xxl_DA_2019-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,93.0,brentq,0.164,1.0,6.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,8,Online-W,QUARTZ_TuneReranking,metricx_xxl_MQM_2020-refA:seg,1315,0.5559695817490493,99.0,brentq,0.067,1.0,94.0,brentq,0.137,1.0,5.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,BERTScore-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,113.0,brentq,0.178,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,BLEU-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,116.0,brentq,0.16,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,BLEURT-20-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,106.0,brentq,0.154,1.0,11.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,COMET-20-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,111.0,brentq,0.124,1.0,6.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,COMET-22-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,106.0,brentq,0.119,1.0,11.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,COMET-QE-src:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,116.0,brentq,0.148,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,COMETKiwi-src:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,116.0,brentq,0.117,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,Cross-QE-src:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,119.0,brentq,0.125,1.0,-2.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,HWTSC-TLM-src:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,120.0,brentq,0.137,1.0,-3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,HWTSC-Teacher-Sim-src:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,117.0,brentq,0.154,1.0,0.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,KG-BERTScore-src:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,114.0,brentq,0.15,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,MATESE-QE-src:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,120.0,brentq,0.092,1.0,-3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,MATESE-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,119.0,brentq,0.095,1.0,-2.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,MEE-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,113.0,brentq,0.175,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,MEE2-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,113.0,brentq,0.173,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,MEE4-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,113.0,brentq,0.166,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,MS-COMET-22-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,118.0,brentq,0.121,1.0,-1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,MS-COMET-QE-22-src:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,117.0,brentq,0.127,1.0,0.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,REUSE-src:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,119.0,brentq,0.158,1.0,-2.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,SEScore-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,113.0,brentq,0.142,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,UniTE-ref-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,106.0,brentq,0.164,1.0,11.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,UniTE-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,105.0,brentq,0.167,1.0,12.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,UniTE-src-src:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,115.0,brentq,0.171,1.0,2.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,YiSi-1-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,113.0,brentq,0.163,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,chrF-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,113.0,brentq,0.184,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,f101spBLEU-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,116.0,brentq,0.167,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,f200spBLEU-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,117.0,brentq,0.173,1.0,0.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,metricx_xl_DA_2019-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,102.0,brentq,0.124,1.0,15.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,metricx_xl_MQM_2020-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,107.0,brentq,0.126,1.0,10.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,metricx_xxl_DA_2019-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,106.0,brentq,0.133,1.0,11.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,5,Online-W,Online-A,metricx_xxl_MQM_2020-refA:seg,1315,0.4244866920152091,117.0,brentq,0.057,1.0,107.0,brentq,0.122,1.0,10.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,BERTScore-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,357.0,brentq,0.15,1.0,5.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,BLEU-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,358.0,brentq,0.159,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,BLEURT-20-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,351.0,brentq,0.131,1.0,11.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,COMET-20-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,354.0,brentq,0.113,1.0,8.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,COMET-22-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,350.0,brentq,0.105,1.0,12.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,COMET-QE-src:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,358.0,brentq,0.148,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,COMETKiwi-src:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,361.0,brentq,0.112,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,Cross-QE-src:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,368.0,brentq,0.106,1.0,-6.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,HWTSC-TLM-src:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,363.0,brentq,0.121,1.0,-1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,HWTSC-Teacher-Sim-src:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,365.0,brentq,0.141,1.0,-3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,KG-BERTScore-src:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,367.0,brentq,0.12,1.0,-5.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,MATESE-QE-src:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,368.0,brentq,0.105,1.0,-6.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,MATESE-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,364.0,brentq,0.094,1.0,-2.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,MEE-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,359.0,brentq,0.158,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,MEE2-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,361.0,brentq,0.156,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,MEE4-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,358.0,brentq,0.154,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,MS-COMET-22-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,359.0,brentq,0.086,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,MS-COMET-QE-22-src:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,361.0,brentq,0.091,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,REUSE-src:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,354.0,brentq,0.138,1.0,8.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,SEScore-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,351.0,brentq,0.107,1.0,11.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,UniTE-ref-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,343.0,brentq,0.155,1.0,19.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,UniTE-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,348.0,brentq,0.151,1.0,14.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,UniTE-src-src:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,356.0,brentq,0.154,1.0,6.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,YiSi-1-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,356.0,brentq,0.153,1.0,6.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,chrF-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,356.0,brentq,0.165,1.0,6.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,f101spBLEU-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,358.0,brentq,0.163,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,f200spBLEU-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,357.0,brentq,0.162,1.0,5.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,metricx_xl_DA_2019-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,343.0,brentq,0.106,1.0,19.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,metricx_xl_MQM_2020-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,338.0,brentq,0.109,1.0,24.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,metricx_xxl_DA_2019-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,341.0,brentq,0.119,1.0,21.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,metricx_xxl_MQM_2020-refA:seg,1315,0.2472243346007605,362.0,brentq,0.048,1.0,340.0,brentq,0.102,1.0,22.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,BERTScore-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,88.0,brentq,0.228,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,BLEU-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,89.0,brentq,0.24,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,BLEURT-20-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,81.0,brentq,0.178,1.0,11.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,COMET-20-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,89.0,brentq,0.163,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,COMET-22-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,83.0,brentq,0.167,1.0,9.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,COMET-QE-src:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,91.0,brentq,0.214,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,COMETKiwi-src:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,92.0,brentq,0.158,1.0,0.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,Cross-QE-src:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,94.0,brentq,0.155,1.0,-2.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,HWTSC-TLM-src:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,91.0,brentq,0.144,1.0,1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,HWTSC-Teacher-Sim-src:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,87.0,brentq,0.211,1.0,5.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,KG-BERTScore-src:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,89.0,brentq,0.2,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MATESE-QE-src:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,93.0,brentq,0.156,1.0,-1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MATESE-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,87.0,brentq,0.149,1.0,5.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MEE-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,90.0,brentq,0.21,1.0,2.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MEE2-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,88.0,brentq,0.212,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MEE4-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,89.0,brentq,0.211,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MS-COMET-22-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,90.0,brentq,0.141,1.0,2.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MS-COMET-QE-22-src:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,89.0,brentq,0.153,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,REUSE-src:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,89.0,brentq,0.21,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,SEScore-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,89.0,brentq,0.161,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,UniTE-ref-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,82.0,brentq,0.196,1.0,10.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,UniTE-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,82.0,brentq,0.192,1.0,10.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,UniTE-src-src:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,87.0,brentq,0.204,1.0,5.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,YiSi-1-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,87.0,brentq,0.207,1.0,5.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,chrF-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,89.0,brentq,0.236,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,f101spBLEU-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,88.0,brentq,0.249,1.0,4.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,f200spBLEU-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,89.0,brentq,0.245,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,metricx_xl_DA_2019-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,80.0,brentq,0.165,1.0,12.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,metricx_xl_MQM_2020-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,84.0,brentq,0.149,1.0,8.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,metricx_xxl_DA_2019-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,80.0,brentq,0.17,1.0,12.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,metricx_xxl_MQM_2020-refA:seg,1315,0.5092015209125474,92.0,brentq,0.089,1.0,78.0,brentq,0.173,1.0,14.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,BERTScore-refA:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,583.0,brentq,0.174,1.0,16.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,BLEU-refA:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,596.0,brentq,0.164,1.0,3.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,BLEURT-20-refA:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,576.0,brentq,0.138,1.0,23.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,COMET-20-refA:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,583.0,brentq,0.118,1.0,16.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,COMET-22-refA:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,567.0,brentq,0.109,1.0,32.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,COMET-QE-src:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,584.0,brentq,0.144,1.0,15.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,COMETKiwi-src:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,583.0,brentq,0.103,1.0,16.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,Cross-QE-src:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,582.0,brentq,0.109,1.0,17.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,HWTSC-TLM-src:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,593.0,brentq,0.123,1.0,6.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,HWTSC-Teacher-Sim-src:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,593.0,brentq,0.157,1.0,6.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,KG-BERTScore-src:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,600.0,brentq,0.141,1.0,-1.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,MATESE-QE-src:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,592.0,brentq,0.123,1.0,7.0,1000,0.05,0.8
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,MATESE-refA:seg,1315,0.1716349809885931,599.0,brentq,0.045,1.0,593.0,brentq,0.109,1.0,6.0,1000,0.05,0.8
