dataset,test_set,language_pair,pair_index,system_a,system_b,metric,annotations_saved,corr_sq,human_threshold_status
wmt22 en-de,wmt22,en-de,86,Lan-Bridge,PROMT,metricx_xl_MQM_2020-refA:seg,39.0,0.1761049445101562,brentq
wmt22 en-de,wmt22,en-de,86,Lan-Bridge,PROMT,metricx_xxl_DA_2019-refA:seg,33.0,0.1479900518536851,brentq
wmt22 en-de,wmt22,en-de,86,Lan-Bridge,PROMT,metricx_xxl_MQM_2020-refA:seg,40.0,0.16677945377627465,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,BERTScore-refA:seg,2.0,0.03962599307050657,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,BLEU-refA:seg,1.0,0.011072128891817433,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,BLEURT-20-refA:seg,3.0,0.13741487951753675,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,COMET-20-refA:seg,3.0,0.09420498406356302,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,COMET-22-refA:seg,6.0,0.1861677015976266,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,COMET-QE-src:seg,2.0,0.11191012306235051,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,COMETKiwi-src:seg,6.0,0.1578898769546722,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,Cross-QE-src:seg,2.0,0.10543420152740553,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,HWTSC-TLM-src:seg,-1.0,0.019387206309153287,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,HWTSC-Teacher-Sim-src:seg,0.0,0.00944524833461509,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,KG-BERTScore-src:seg,0.0,0.006301178321004885,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,MATESE-QE-src:seg,3.0,0.05481295610012033,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,MATESE-refA:seg,2.0,0.04738019440162123,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,MEE-refA:seg,1.0,0.03425976492038578,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,MEE2-refA:seg,2.0,0.040824631452761106,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,MEE4-refA:seg,2.0,0.04632529545755005,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,MS-COMET-22-refA:seg,2.0,0.04681323035120154,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,MS-COMET-QE-22-src:seg,1.0,0.03348681604301317,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,REUSE-src:seg,0.0,0.007368322135141995,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,SEScore-refA:seg,1.0,0.05294999286436845,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,UniTE-ref-refA:seg,4.0,0.13291665361323,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,UniTE-refA:seg,5.0,0.14334458071659092,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,UniTE-src-src:seg,4.0,0.11298396636453077,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,YiSi-1-refA:seg,1.0,0.05211312445410963,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,chrF-refA:seg,1.0,0.03653739573959539,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,f101spBLEU-refA:seg,1.0,0.024062049359422796,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,f200spBLEU-refA:seg,1.0,0.02368950828475469,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,metricx_xl_DA_2019-refA:seg,4.0,0.1789022708394199,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,metricx_xl_MQM_2020-refA:seg,6.0,0.21141947770940556,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,metricx_xxl_DA_2019-refA:seg,6.0,0.17063362630684503,brentq
wmt22 en-de,wmt22,en-de,89,OpenNMT,M2M100_1.2B-B4,metricx_xxl_MQM_2020-refA:seg,6.0,0.20633058417014222,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,BERTScore-refA:seg,1.0,0.0652212298353799,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,BLEU-refA:seg,0.0,0.02216486052065586,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,BLEURT-20-refA:seg,8.0,0.19119059629942395,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,COMET-20-refA:seg,6.0,0.15636546366722248,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,COMET-22-refA:seg,10.0,0.24737689877914784,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,COMET-QE-src:seg,8.0,0.13448862109938678,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,COMETKiwi-src:seg,8.0,0.18657847180410453,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,Cross-QE-src:seg,4.0,0.1527487820218351,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,HWTSC-TLM-src:seg,-1.0,0.014433122691260281,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,HWTSC-Teacher-Sim-src:seg,-1.0,0.016713107948927133,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,KG-BERTScore-src:seg,-1.0,0.011984774431882365,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,MATESE-QE-src:seg,5.0,0.07194705642047791,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,MATESE-refA:seg,4.0,0.08052666039575088,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,MEE-refA:seg,1.0,0.05065062109735153,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,MEE2-refA:seg,1.0,0.06381566040692929,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,MEE4-refA:seg,1.0,0.0718394975205994,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,MS-COMET-22-refA:seg,2.0,0.09137702490422832,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,MS-COMET-QE-22-src:seg,7.0,0.07977110882695322,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,REUSE-src:seg,0.0,0.023108809512827372,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,SEScore-refA:seg,7.0,0.06816239813951466,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,UniTE-ref-refA:seg,9.0,0.19524201424314946,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,UniTE-refA:seg,8.0,0.1904325965031431,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,UniTE-src-src:seg,8.0,0.14049050748666325,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,YiSi-1-refA:seg,2.0,0.08309127502184512,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,chrF-refA:seg,1.0,0.05991098070950106,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,f101spBLEU-refA:seg,1.0,0.03856527014703926,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,f200spBLEU-refA:seg,2.0,0.04033565215507584,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,metricx_xl_DA_2019-refA:seg,9.0,0.21622268735939176,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,metricx_xl_MQM_2020-refA:seg,9.0,0.23539439004685161,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,metricx_xxl_DA_2019-refA:seg,8.0,0.22071484983052964,brentq
wmt22 en-de,wmt22,en-de,90,PROMT,M2M100_1.2B-B4,metricx_xxl_MQM_2020-refA:seg,12.0,0.2600851025326211,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,BERTScore-refA:seg,-1.0,0.00800811909575869,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,BLEU-refA:seg,-1.0,0.003921880751985951,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,BLEURT-20-refA:seg,1.0,0.026691757959346064,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,COMET-20-refA:seg,-2.0,0.027305255464739546,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,COMET-22-refA:seg,-1.0,0.04515821499355917,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,COMET-QE-src:seg,-1.0,0.01858234482962328,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,COMETKiwi-src:seg,-2.0,0.014528439187401564,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,Cross-QE-src:seg,3.0,0.03218508393663249,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,HWTSC-TLM-src:seg,-1.0,0.0008448646325165636,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,HWTSC-Teacher-Sim-src:seg,-1.0,1.7333876156337624e-05,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,KG-BERTScore-src:seg,0.0,0.00013825293419261427,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,MATESE-QE-src:seg,-3.0,0.0020487530351498123,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,MATESE-refA:seg,-1.0,0.0064541908215835705,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,MEE-refA:seg,-1.0,0.006086606540833126,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,MEE2-refA:seg,-1.0,0.007467405174912756,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,MEE4-refA:seg,-2.0,0.008286313733120198,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,MS-COMET-22-refA:seg,-1.0,0.026139930955723076,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,MS-COMET-QE-22-src:seg,0.0,0.009208851936388467,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,REUSE-src:seg,-2.0,0.007138387828551893,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,UniTE-ref-refA:seg,0.0,0.052488138208354934,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,UniTE-refA:seg,1.0,0.049913706136503526,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,UniTE-src-src:seg,-1.0,0.017297634086456723,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,YiSi-1-refA:seg,-2.0,0.00923762214956443,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,chrF-refA:seg,-1.0,0.007616044678407366,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,f101spBLEU-refA:seg,-2.0,0.004755156785356354,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,f200spBLEU-refA:seg,-1.0,0.005547546865289876,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,metricx_xl_DA_2019-refA:seg,4.0,0.02981152200787558,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,metricx_xl_MQM_2020-refA:seg,3.0,0.06158276561724356,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,metricx_xxl_DA_2019-refA:seg,9.0,0.045839454725993045,brentq
wmt22 en-ru,wmt22,en-ru,0,Online-W,bleu_bestmbr,metricx_xxl_MQM_2020-refA:seg,17.0,0.06571937640543593,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,BERTScore-refA:seg,5.0,0.02373604868503261,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,BLEU-refA:seg,-1.0,0.005149899016496924,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,BLEURT-20-refA:seg,3.0,0.03702951645673522,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,COMET-20-refA:seg,3.0,0.05392403298828428,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,COMET-22-refA:seg,1.0,0.04514475595917228,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,COMET-QE-src:seg,3.0,0.01863858629391297,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,COMETKiwi-src:seg,-2.0,0.005539385987958346,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,Cross-QE-src:seg,-2.0,0.01185085822450174,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,HWTSC-TLM-src:seg,-1.0,0.0032957846930403776,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,HWTSC-Teacher-Sim-src:seg,-2.0,0.002491956949708952,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,KG-BERTScore-src:seg,-2.0,0.0030202798366144195,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,MATESE-QE-src:seg,-10.0,0.018079767916561875,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,MATESE-refA:seg,0.0,0.011525965765280777,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,MEE-refA:seg,2.0,0.016914167330850126,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,MEE2-refA:seg,3.0,0.019228922386300553,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,MEE4-refA:seg,3.0,0.021908693452176917,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,MS-COMET-22-refA:seg,3.0,0.026852056290188067,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,MS-COMET-QE-22-src:seg,2.0,0.012657084735978664,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,REUSE-src:seg,2.0,0.003968270589898574,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,UniTE-ref-refA:seg,4.0,0.05579122338052061,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,UniTE-refA:seg,4.0,0.05515101318784208,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,UniTE-src-src:seg,0.0,0.014157224355841288,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,YiSi-1-refA:seg,4.0,0.026578478157974463,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,chrF-refA:seg,0.0,0.020808739077774092,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,f101spBLEU-refA:seg,-2.0,0.010332641981043663,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,f200spBLEU-refA:seg,2.0,0.010611232312379815,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,metricx_xl_DA_2019-refA:seg,3.0,0.037351860839723694,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,metricx_xl_MQM_2020-refA:seg,0.0,0.058080148744661844,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,metricx_xxl_DA_2019-refA:seg,2.0,0.04307143867749527,brentq
wmt22 en-ru,wmt22,en-ru,2,Online-W,Online-G,metricx_xxl_MQM_2020-refA:seg,3.0,0.06437991234010983,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,BERTScore-refA:seg,0.0,0.010663527472165852,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,BLEU-refA:seg,-3.0,0.007080208271872412,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,BLEURT-20-refA:seg,0.0,0.03358000177619135,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,COMET-20-refA:seg,1.0,0.032123272798341256,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,COMET-22-refA:seg,-4.0,0.029059157405520605,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,COMET-QE-src:seg,-3.0,0.02664828878134199,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,COMETKiwi-src:seg,-2.0,0.002377435877667581,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,Cross-QE-src:seg,-3.0,0.017547045988185222,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,HWTSC-TLM-src:seg,-6.0,0.002158502123081128,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,HWTSC-Teacher-Sim-src:seg,-6.0,0.00016831130839892243,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,KG-BERTScore-src:seg,0.0,2.553155126581808e-06,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,MATESE-QE-src:seg,-11.0,0.010623261288098306,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,MATESE-refA:seg,-5.0,0.014539392746704363,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,MEE-refA:seg,-2.0,0.011565289532732675,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,MEE2-refA:seg,-3.0,0.012649695604444062,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,MEE4-refA:seg,-6.0,0.014339165700310212,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,MS-COMET-22-refA:seg,-6.0,0.023330860042655173,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,MS-COMET-QE-22-src:seg,0.0,0.006068700570793897,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,REUSE-src:seg,0.0,0.0038866229182760973,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,UniTE-ref-refA:seg,0.0,0.037404094571191995,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,UniTE-refA:seg,0.0,0.03849614824025513,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,UniTE-src-src:seg,-3.0,0.007281650784862015,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,YiSi-1-refA:seg,-1.0,0.015766515186174297,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,chrF-refA:seg,0.0,0.010990772544600841,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,f101spBLEU-refA:seg,0.0,0.007880803663759496,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,f200spBLEU-refA:seg,-1.0,0.007112965004646469,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,metricx_xl_DA_2019-refA:seg,-3.0,0.0546254895253686,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,metricx_xl_MQM_2020-refA:seg,-3.0,0.0799146981898402,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,metricx_xxl_DA_2019-refA:seg,-3.0,0.06022702284037743,brentq
wmt22 en-ru,wmt22,en-ru,3,Online-W,JDExploreAcademy,metricx_xxl_MQM_2020-refA:seg,0.0,0.08326909097893331,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,BERTScore-refA:seg,0.0,0.00704935008549795,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,BLEU-refA:seg,0.0,0.0038209254145323084,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,BLEURT-20-refA:seg,1.0,0.01630784951127709,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,COMET-20-refA:seg,1.0,0.02775945012753104,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,COMET-22-refA:seg,2.0,0.03727079560191303,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,COMET-QE-src:seg,4.0,0.0216379481436197,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,COMETKiwi-src:seg,-6.0,0.013929419828539718,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,Cross-QE-src:seg,2.0,0.0156797411248303,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,HWTSC-TLM-src:seg,1.0,0.0005145682820682354,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,HWTSC-Teacher-Sim-src:seg,0.0,6.9794356983969266e-06,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,KG-BERTScore-src:seg,0.0,0.0012418945457353147,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,MATESE-QE-src:seg,2.0,0.0015816128783920447,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,MATESE-refA:seg,-8.0,0.01022994346269245,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,MEE-refA:seg,0.0,0.0038268389670430046,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,MEE2-refA:seg,0.0,0.006365886488938265,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,MEE4-refA:seg,0.0,0.007412220408095666,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,MS-COMET-22-refA:seg,0.0,0.020917898212341485,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,MS-COMET-QE-22-src:seg,1.0,0.010134647503924628,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,REUSE-src:seg,0.0,0.013384288009430478,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,UniTE-ref-refA:seg,5.0,0.03698895080971572,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,UniTE-refA:seg,5.0,0.04070824507747396,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,UniTE-src-src:seg,3.0,0.01594294639712039,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,YiSi-1-refA:seg,-1.0,0.009817753282968286,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,chrF-refA:seg,-2.0,0.007403153618823394,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,f101spBLEU-refA:seg,0.0,0.003720454976094188,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,f200spBLEU-refA:seg,0.0,0.0035029665721919285,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,metricx_xl_DA_2019-refA:seg,4.0,0.022278357409038465,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,metricx_xl_MQM_2020-refA:seg,9.0,0.055977994770543764,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,metricx_xxl_DA_2019-refA:seg,4.0,0.031200985213681223,brentq
wmt22 en-ru,wmt22,en-ru,1,Online-W,Online-B,metricx_xxl_MQM_2020-refA:seg,8.0,0.04399133367264324,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,BERTScore-refA:seg,3.0,0.016447126578246183,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,BLEU-refA:seg,2.0,0.009910478421688986,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,BLEURT-20-refA:seg,2.0,0.028606979913626922,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,COMET-20-refA:seg,-2.0,0.027570790629990325,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,COMET-22-refA:seg,1.0,0.037399109837972684,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,COMET-QE-src:seg,0.0,0.02087214537843736,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,COMETKiwi-src:seg,0.0,0.007928852304600706,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,Cross-QE-src:seg,0.0,0.012148366810435875,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,HWTSC-TLM-src:seg,-1.0,0.0030954549448344647,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,HWTSC-Teacher-Sim-src:seg,-1.0,0.00019538091583929892,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,KG-BERTScore-src:seg,-2.0,0.0007378203998078241,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,MATESE-QE-src:seg,2.0,0.004611710940231044,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,MATESE-refA:seg,0.0,0.0068214545604258344,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,MEE-refA:seg,2.0,0.011194158434948214,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,MEE2-refA:seg,2.0,0.01238514704698406,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,MEE4-refA:seg,2.0,0.011216546363467214,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,MS-COMET-22-refA:seg,2.0,0.02907576091166591,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,MS-COMET-QE-22-src:seg,1.0,0.01840568322245811,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,REUSE-src:seg,0.0,0.00804382630894989,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,UniTE-ref-refA:seg,2.0,0.04222830775206717,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,UniTE-refA:seg,2.0,0.047935798993347996,brentq
wmt22 en-ru,wmt22,en-ru,5,Online-W,Lan-Bridge,UniTE-src-src:seg,-1.0,0.017642701361576835,brentq
